blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.8,3,0.7,4.23,FALSE,5.27
0,1,FALSE,0.75,4.49,0.8,4.09,TRUE,1.14
0,2,TRUE,0.8,4.57,0.9,4.96,FALSE,4.61
0,3,FALSE,0.85,3.81,0.8,3.42,FALSE,1.52
0,4,TRUE,0.8,3.95,0.6,3.74,FALSE,2.41
0,5,TRUE,0.8,4.11,1,4.15,FALSE,1.68
1,0,TRUE,0.8,3.43,0.75,3.11,FALSE,1.49
1,1,TRUE,0.8,3.71,0.7,3.68,TRUE,1.92
1,2,FALSE,0.9,3.37,0.8,3.27,FALSE,2.27
1,3,TRUE,0.8,3.74,0.85,3.47,FALSE,1.88
1,4,TRUE,0.8,3.71,1,1.6,FALSE,2.82
1,5,TRUE,0.8,2.49,0.6,1.74,FALSE,1.33
2,0,FALSE,0.85,2.85,0.8,2.37,TRUE,1.58
2,1,TRUE,0.8,2.07,0.6,2,TRUE,1.19
2,2,TRUE,0.8,2.26,0.9,2,TRUE,2.2
2,3,TRUE,0.8,2.87,0.7,2.3,FALSE,2.24
2,4,TRUE,0.8,2.91,1,2.79,FALSE,1.05
2,5,TRUE,0.8,2.64,0.75,2.56,FALSE,1.32
3,0,TRUE,0.8,2.07,0.6,2.05,TRUE,1.84
3,1,FALSE,1,2.45,0.8,2.17,FALSE,1.16
3,2,TRUE,0.8,2.69,0.9,2.47,FALSE,1.67
3,3,TRUE,0.8,2.86,0.7,2.46,FALSE,1.38
3,4,TRUE,0.8,2.89,0.75,1.74,TRUE,2.5
3,5,TRUE,0.8,2.37,0.85,1.78,FALSE,0.89
4,0,FALSE,0.6,2.56,0.8,2.1,FALSE,1.19
4,1,TRUE,0.8,2.36,0.85,2.21,FALSE,1.03
4,2,TRUE,0.8,2.1,0.75,2.02,FALSE,1.31
4,3,FALSE,0.9,2.46,0.8,1.93,TRUE,2.31
4,4,TRUE,0.8,2.28,1,1.93,FALSE,1.16
4,5,FALSE,0.7,2.45,0.8,1.67,FALSE,1.35
