blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.2,2.94,0.4,2.66,FALSE,1.38
0,1,TRUE,0.4,3.44,0.5,3.1,FALSE,0.91
0,2,FALSE,0.3,4.09,0.4,3.2,FALSE,1.25
0,3,FALSE,0.45,3.11,0.4,3.46,TRUE,2.63
0,4,FALSE,0.6,3.33,0.4,3.8,FALSE,3.37
0,5,TRUE,0.4,3.62,0.35,3.5,TRUE,0.96
1,0,FALSE,0.45,3.76,0.4,4.1,TRUE,1.78
1,1,TRUE,0.4,3.92,0.5,3.64,FALSE,0.75
1,2,FALSE,0.35,3.54,0.4,3.08,FALSE,0.72
1,3,TRUE,0.4,3.31,0.2,2.51,TRUE,0.78
1,4,TRUE,0.4,2.96,0.3,3.08,FALSE,0.77
1,5,FALSE,0.6,2.91,0.4,2.75,TRUE,0.65
2,0,FALSE,0.3,3.15,0.4,4.4,FALSE,3.59
2,1,FALSE,0.35,4.73,0.4,1.05,TRUE,0.94
2,2,FALSE,0.6,1.96,0.4,1.83,TRUE,0.79
2,3,FALSE,0.2,1.9,0.4,1.82,FALSE,0.75
2,4,FALSE,0.45,2.24,0.4,2.11,FALSE,0.79
2,5,TRUE,0.4,2.3,0.5,2.13,FALSE,0.83
3,0,TRUE,0.4,2.45,0.3,2.62,TRUE,1.07
3,1,TRUE,0.4,3.05,0.5,2.05,FALSE,0.92
3,2,FALSE,0.2,2.32,0.4,1.63,FALSE,1.87
3,3,FALSE,0.45,1.96,0.4,2.16,FALSE,0.64
3,4,TRUE,0.4,2.02,0.6,2.18,FALSE,0.75
3,5,FALSE,0.35,1.96,0.4,2.05,FALSE,0.77
4,0,FALSE,0.45,2.33,0.4,2.9,FALSE,0.73
4,1,TRUE,0.4,1.96,0.6,1.88,FALSE,0.7
4,2,FALSE,0.3,2,0.4,2.29,FALSE,0.86
4,3,FALSE,0.35,1.88,0.4,2.24,FALSE,0.59
4,4,FALSE,0.5,2.11,0.4,1.87,TRUE,0.64
4,5,FALSE,0.2,2.42,0.4,2.5,FALSE,0.74
