blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.85,3.3,0.8,2.22,FALSE,1.32
0,1,FALSE,0.6,3.11,0.8,2.88,FALSE,1.15
0,2,TRUE,0.8,3.39,0.7,2.7,TRUE,0.92
0,3,FALSE,0.9,3.18,0.8,3.28,FALSE,0.89
0,4,TRUE,0.8,3.14,0.75,2.99,TRUE,1.1
0,5,FALSE,1,3.19,0.8,2.93,TRUE,1.13
1,0,FALSE,0.9,2.51,0.8,2.31,FALSE,1.71
1,1,FALSE,0.7,3.38,0.8,3.29,TRUE,1.78
1,2,TRUE,0.8,3.8,0.75,3.05,TRUE,0.99
1,3,FALSE,0.85,3.72,0.8,3.27,FALSE,1.05
1,4,TRUE,0.8,3.4,1,3.24,FALSE,1.08
1,5,FALSE,0.6,3.19,0.8,3.18,FALSE,1.08
2,0,FALSE,0.85,3.75,0.8,2.38,TRUE,4.13
2,1,FALSE,0.7,3.63,0.8,3.11,TRUE,0.89
2,2,FALSE,0.75,3.4,0.8,2.81,TRUE,0.87
2,3,FALSE,0.6,3.91,0.8,2.39,FALSE,0.99
2,4,TRUE,0.8,2.67,1,2.5,FALSE,0.86
2,5,TRUE,0.8,2.75,0.9,3.37,FALSE,0.71
3,0,TRUE,0.8,2.8,1,2.47,FALSE,0.84
3,1,FALSE,0.7,2.65,0.8,2.7,FALSE,0.92
3,2,TRUE,0.8,2.69,0.9,2.66,TRUE,0.81
3,3,TRUE,0.8,2.73,0.85,2.59,FALSE,0.89
3,4,TRUE,0.8,2.96,0.75,2.5,TRUE,0.65
3,5,TRUE,0.8,2.76,0.6,2.48,TRUE,0.73
4,0,TRUE,0.8,3.3,0.7,2.79,TRUE,0.93
4,1,FALSE,0.6,2.8,0.8,3.21,FALSE,1
4,2,FALSE,1,3.49,0.8,3.59,FALSE,0.98
4,3,FALSE,0.9,2.98,0.8,3.36,FALSE,0.81
4,4,TRUE,0.8,3.02,0.75,2.89,FALSE,0.89
4,5,TRUE,0.8,3.26,0.85,2.81,TRUE,2.46
