blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.6,2.73,0.55,3.78,FALSE,8.12
0,1,TRUE,0.6,2.88,0.8,2.47,TRUE,3.75
0,2,FALSE,0.4,3.92,0.6,2.4,FALSE,3.59
0,3,FALSE,0.5,3.67,0.6,3.73,TRUE,9.01
0,4,TRUE,0.6,3.21,0.65,2.12,FALSE,3.44
0,5,TRUE,0.6,2.49,0.7,2.4,TRUE,4.46
1,0,TRUE,0.6,1.91,0.65,2.07,FALSE,5.45
1,1,TRUE,0.6,1.95,0.55,2.39,TRUE,2.02
1,2,TRUE,0.6,1.74,0.5,2.94,TRUE,1.31
1,3,FALSE,0.4,2.54,0.6,2.4,TRUE,2.72
1,4,FALSE,0.8,2.31,0.6,4.05,TRUE,1.26
1,5,TRUE,0.6,3.61,0.7,4,FALSE,1.18
2,0,FALSE,0.65,2.72,0.6,3.19,FALSE,2.37
2,1,TRUE,0.6,2.04,0.8,2.37,FALSE,1.4
2,2,FALSE,0.4,4.07,0.6,2.89,FALSE,4.29
2,3,TRUE,0.6,2.17,0.55,8.33,FALSE,1.86
2,4,TRUE,0.6,3.08,0.7,3.09,FALSE,5.81
2,5,TRUE,0.6,3.38,0.5,3.63,TRUE,1.16
3,0,TRUE,0.6,3.74,0.5,3.62,TRUE,1.73
3,1,FALSE,0.65,4.15,0.6,5.44,TRUE,1.47
3,2,FALSE,0.8,4.37,0.6,3.16,TRUE,2.4
3,3,FALSE,0.55,4.87,0.6,4.23,TRUE,2.35
3,4,FALSE,0.4,3.84,0.6,3.39,TRUE,2.64
3,5,FALSE,0.7,2.97,0.6,3.02,TRUE,2.83
4,0,TRUE,0.6,3.33,0.8,2.5,FALSE,1.09
4,1,FALSE,0.5,2.62,0.6,2.52,FALSE,2.76
4,2,TRUE,0.6,1.9,0.7,2.71,FALSE,2.95
4,3,TRUE,0.6,3.34,0.55,4.47,TRUE,1.22
4,4,FALSE,0.4,2.42,0.6,1.97,FALSE,3.71
4,5,TRUE,0.6,8.75,0.65,2.79,TRUE,3.17
