blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.6,0.73,0.8,0.43,FALSE,3.69
0,1,FALSE,0.5,0.75,0.6,0.49,FALSE,2.27
0,2,TRUE,0.6,0.8,0.65,0.92,TRUE,1.32
0,3,TRUE,0.6,1.03,0.55,1.09,TRUE,1.24
0,4,FALSE,0.7,0.93,0.6,1.34,FALSE,1.83
0,5,TRUE,0.6,1.22,0.4,1.2,TRUE,0.88
1,0,FALSE,0.65,1.46,0.6,1.31,TRUE,1.13
1,1,TRUE,0.6,1.23,0.7,1.51,TRUE,1.85
1,2,FALSE,0.5,1.55,0.6,0.86,FALSE,0.98
1,3,FALSE,0.8,0.96,0.6,0.85,TRUE,0.79
1,4,TRUE,0.6,1.14,0.55,0.87,TRUE,1.86
1,5,FALSE,0.4,1.27,0.6,0.84,FALSE,1.16
2,0,TRUE,0.6,1.47,0.5,1.87,FALSE,1.92
2,1,TRUE,0.6,1.41,0.7,0.95,FALSE,1.05
2,2,TRUE,0.6,1.48,0.55,1.12,TRUE,0.86
2,3,FALSE,0.4,1.44,0.6,1.43,FALSE,0.83
2,4,FALSE,0.65,1.1,0.6,0.81,FALSE,1.19
2,5,FALSE,0.8,0.98,0.6,1.15,TRUE,3.8
3,0,TRUE,0.6,2.24,0.5,2.28,TRUE,1.15
3,1,TRUE,0.6,1.22,0.4,1.18,TRUE,0.99
3,2,FALSE,0.55,1.24,0.6,0.68,FALSE,1.41
3,3,TRUE,0.6,1.47,0.65,1.16,FALSE,0.96
3,4,FALSE,0.8,1.14,0.6,1.13,FALSE,1.41
3,5,FALSE,0.7,1.05,0.6,0.93,TRUE,0.84
4,0,TRUE,0.6,1.78,0.8,1.44,FALSE,0.58
4,1,FALSE,0.65,1.46,0.6,0.89,TRUE,1.11
4,2,FALSE,0.55,1.09,0.6,1.11,TRUE,2.45
4,3,TRUE,0.6,1.47,0.4,0.86,TRUE,1.64
4,4,FALSE,0.5,1.11,0.6,1,TRUE,1.27
4,5,FALSE,0.7,1.27,0.6,0.68,TRUE,1.05
