blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.85,2.42,0.8,2.77,FALSE,1.74
0,1,FALSE,0.75,2.61,0.8,2.56,FALSE,1.62
0,2,FALSE,0.6,2.72,0.8,2.69,FALSE,1.96
0,3,TRUE,0.8,3.05,0.7,2.63,TRUE,2.1
0,4,TRUE,0.8,2.99,0.9,2.31,FALSE,1.65
0,5,FALSE,1,3.04,0.8,2.78,FALSE,1.86
1,0,TRUE,0.8,2.42,1,2.16,FALSE,1.49
1,1,FALSE,0.6,2.02,0.8,2.6,FALSE,1.42
1,2,FALSE,0.9,2.58,0.8,2.37,FALSE,1.26
1,3,TRUE,0.8,3.2,0.7,2.16,TRUE,1.4
1,4,TRUE,0.8,2.71,0.75,2.37,FALSE,1.09
1,5,TRUE,0.8,2.5,0.85,1.87,TRUE,1.03
2,0,FALSE,0.7,2.15,0.8,1.85,FALSE,1.49
2,1,FALSE,0.75,2.36,0.8,2.1,TRUE,1.35
2,2,TRUE,0.8,1.61,1,1.87,TRUE,1.13
2,3,TRUE,0.8,2.21,0.9,2.13,FALSE,1.23
2,4,TRUE,0.8,2.29,0.6,1.46,TRUE,0.95
2,5,FALSE,0.85,1.86,0.8,1.65,FALSE,1.15
3,0,TRUE,0.8,1.9,0.6,1.67,TRUE,2.37
3,1,TRUE,0.8,2.23,1,1.62,FALSE,3.35
3,2,FALSE,0.7,1.77,0.8,2.49,FALSE,1.49
3,3,TRUE,0.8,1.67,0.85,1.58,TRUE,3.11
3,4,TRUE,0.8,1.83,0.9,1.5,TRUE,1.11
3,5,FALSE,0.75,1.92,0.8,1.65,FALSE,1.33
4,0,TRUE,0.8,1.63,0.6,1.49,TRUE,0.93
4,1,FALSE,0.9,1.32,0.8,1.51,TRUE,1.12
4,2,TRUE,0.8,1.58,0.7,1.44,FALSE,1.01
4,3,FALSE,0.85,1.92,0.8,1.88,TRUE,1.35
4,4,FALSE,1,1.84,0.8,1.4,FALSE,1.41
4,5,TRUE,0.8,1.82,0.75,1.36,TRUE,0.92
