blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.8,1.37,0.75,1.12,TRUE,0.65
0,1,TRUE,0.8,1.26,0.9,1.11,FALSE,1.58
0,2,TRUE,0.8,1.2,0.85,1.34,TRUE,1.84
0,3,TRUE,0.8,1.26,0.7,1.25,FALSE,1.41
0,4,FALSE,0.6,1.07,0.8,1.28,TRUE,1.12
0,5,FALSE,1,2.04,0.8,0.85,TRUE,1.14
1,0,TRUE,0.8,2.15,0.6,2.27,FALSE,1.49
1,1,FALSE,0.85,1.98,0.8,2.71,FALSE,1.4
1,2,FALSE,1,1.55,0.8,1.47,TRUE,1.41
1,3,FALSE,0.7,1.66,0.8,1.39,TRUE,0.95
1,4,TRUE,0.8,1.78,0.75,1.95,FALSE,0.75
1,5,TRUE,0.8,1.95,0.9,1.85,FALSE,0.9
2,0,FALSE,1,1.43,0.8,1.46,TRUE,2.21
2,1,FALSE,0.6,1.62,0.8,1.34,TRUE,2.69
2,2,FALSE,0.75,1.48,0.8,1.81,FALSE,2.33
2,3,FALSE,0.9,1.49,0.8,1.22,TRUE,0.7
2,4,TRUE,0.8,1.24,0.7,1.51,TRUE,1.22
2,5,FALSE,0.85,1.59,0.8,1.37,TRUE,0.82
3,0,TRUE,0.8,1.3,0.6,1.31,TRUE,1.54
3,1,FALSE,1,1.53,0.8,1.78,FALSE,1.26
3,2,FALSE,0.75,1.33,0.8,1.07,TRUE,0.73
3,3,FALSE,0.9,1.33,0.8,1.41,TRUE,0.99
3,4,FALSE,0.85,1.67,0.8,1.22,TRUE,2.09
3,5,TRUE,0.8,1.76,0.7,2,FALSE,2.73
4,0,FALSE,0.9,1.13,0.8,1.6,FALSE,1.74
4,1,TRUE,0.8,1.56,0.85,0.9,FALSE,0.75
4,2,TRUE,0.8,1.59,0.7,1.53,FALSE,0.89
4,3,TRUE,0.8,0.97,0.75,1.54,TRUE,1.87
4,4,FALSE,1,1.17,0.8,1.3,TRUE,0.76
4,5,FALSE,0.6,1.3,0.8,2.09,FALSE,0.83
