blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.6,1.1,0.5,1.31,FALSE,1.51
0,1,TRUE,0.6,0.87,0.8,1.29,FALSE,1.9
0,2,FALSE,0.65,1.29,0.6,1.43,FALSE,2.23
0,3,TRUE,0.6,2.32,0.7,1.24,TRUE,1.59
0,4,TRUE,0.6,1.51,0.55,2.13,FALSE,0.73
0,5,FALSE,0.4,0.99,0.6,1.12,FALSE,0.74
1,0,FALSE,0.8,2.36,0.6,1.72,TRUE,18.57
1,1,TRUE,0.6,1.17,0.5,1.81,TRUE,1.06
1,2,TRUE,0.6,1.71,0.65,0.89,FALSE,1.24
1,3,TRUE,0.6,1.54,0.7,0.59,TRUE,1.11
1,4,FALSE,0.4,1.15,0.6,1.36,FALSE,0.98
1,5,FALSE,0.55,1.37,0.6,1.3,TRUE,1.22
2,0,TRUE,0.6,1.31,0.8,1.51,FALSE,0.74
2,1,TRUE,0.6,1.23,0.4,1.25,TRUE,0.69
2,2,FALSE,0.5,1.51,0.6,1.06,FALSE,1.03
2,3,FALSE,0.65,1.35,0.6,1.12,TRUE,0.67
2,4,FALSE,0.55,1.39,0.6,0.85,FALSE,0.95
2,5,TRUE,0.6,1.11,0.7,1.18,FALSE,0.7
3,0,TRUE,0.6,1.51,0.7,0.91,TRUE,0.62
3,1,FALSE,0.8,1.03,0.6,0.97,FALSE,1.08
3,2,FALSE,0.55,1.31,0.6,1.2,TRUE,1.15
3,3,TRUE,0.6,1.64,0.65,1.36,TRUE,1.33
3,4,TRUE,0.6,1.31,0.4,1.2,FALSE,1.32
3,5,TRUE,0.6,1.26,0.5,1.2,FALSE,1.83
4,0,FALSE,0.7,1.74,0.6,1.26,FALSE,1.24
4,1,TRUE,0.6,1.45,0.5,1.02,TRUE,3.52
4,2,FALSE,0.8,1.4,0.6,1.25,TRUE,1.36
4,3,TRUE,0.6,2,0.55,1.07,FALSE,2.69
4,4,TRUE,0.6,0.84,0.65,1.09,FALSE,1.36
4,5,TRUE,0.6,1,0.4,1,TRUE,1.67
