blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.2,3.79,0.4,3.17,FALSE,1.85
0,1,TRUE,0.4,5.08,0.6,2.06,FALSE,1.53
0,2,FALSE,0.5,2.05,0.4,1.89,TRUE,1.21
0,3,TRUE,0.4,2.55,0.3,2.2,TRUE,1.04
0,4,TRUE,0.4,2.65,0.45,1.81,TRUE,2.77
0,5,TRUE,0.4,1.94,0.35,1.67,TRUE,1.96
1,0,TRUE,0.4,2.17,0.5,2.34,FALSE,1.4
1,1,FALSE,0.2,2.84,0.4,1.87,FALSE,1.5
1,2,TRUE,0.4,2.02,0.6,1.86,FALSE,1.64
1,3,TRUE,0.4,2.9,0.45,2.2,FALSE,0.93
1,4,FALSE,0.35,3.32,0.4,1.75,FALSE,1.42
1,5,FALSE,0.3,2.61,0.4,2.35,FALSE,1.02
2,0,FALSE,0.5,2.9,0.4,2.79,FALSE,1.84
2,1,FALSE,0.35,2.72,0.4,2.37,FALSE,1.55
2,2,FALSE,0.2,2.63,0.4,2.67,FALSE,2.19
2,3,FALSE,0.45,2.5,0.4,2.02,TRUE,1.05
2,4,TRUE,0.4,3.06,0.3,2.09,TRUE,1.67
2,5,TRUE,0.4,2.3,0.6,2.87,FALSE,1.25
3,0,TRUE,0.4,19.78,0.3,1.73,TRUE,1.52
3,1,FALSE,0.5,2.36,0.4,2.12,FALSE,1.02
3,2,FALSE,0.45,1.95,0.4,1.47,TRUE,1.59
3,3,FALSE,0.6,2.38,0.4,1.76,TRUE,1.18
3,4,FALSE,0.2,2.25,0.4,1.72,FALSE,1.19
3,5,FALSE,0.35,1.99,0.4,1.85,FALSE,0.83
4,0,FALSE,0.3,2.69,0.4,1.82,FALSE,1.07
4,1,TRUE,0.4,2.26,0.2,1.81,TRUE,2.13
4,2,FALSE,0.35,2.03,0.4,1.87,FALSE,0.82
4,3,FALSE,0.45,2.27,0.4,2.18,TRUE,0.95
4,4,FALSE,0.5,2.31,0.4,1.69,TRUE,1.54
4,5,TRUE,0.4,2,0.6,2.47,FALSE,1.92
