blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.8,4.1,0.7,1.87,TRUE,0.97
0,1,TRUE,0.8,2.27,0.6,1.92,TRUE,1.27
0,2,FALSE,0.85,2.2,0.8,1.92,FALSE,0.91
0,3,TRUE,0.8,1.93,0.9,1.64,TRUE,2.88
0,4,TRUE,0.8,1.91,0.75,1.87,TRUE,1.17
0,5,FALSE,1,1.82,0.8,1.72,TRUE,1.02
1,0,TRUE,0.8,1.64,0.7,1.8,TRUE,1.17
1,1,FALSE,0.85,1.56,0.8,1.55,TRUE,0.95
1,2,FALSE,1,1.62,0.8,1.96,FALSE,2.91
1,3,FALSE,0.9,1.84,0.8,2.1,TRUE,0.91
1,4,FALSE,0.75,1.78,0.8,1.8,TRUE,1.48
1,5,FALSE,0.6,1.87,0.8,1.84,FALSE,1.53
2,0,TRUE,0.8,2.05,0.9,1.71,TRUE,0.86
2,1,FALSE,0.75,1.59,0.8,1.72,TRUE,0.83
2,2,TRUE,0.8,1.9,0.7,1.66,TRUE,1.33
2,3,FALSE,0.6,1.86,0.8,1.62,TRUE,0.8
2,4,FALSE,0.85,1.83,0.8,1.73,FALSE,1.11
2,5,TRUE,0.8,1.89,1,1.64,TRUE,0.85
3,0,TRUE,0.8,1.84,0.9,1.72,TRUE,1.08
3,1,TRUE,0.8,1.57,0.7,1.48,TRUE,0.86
3,2,TRUE,0.8,1.7,1,1.61,TRUE,0.85
3,3,TRUE,0.8,1.83,0.75,1.66,TRUE,0.78
3,4,TRUE,0.8,1.78,0.6,1.55,TRUE,0.68
3,5,TRUE,0.8,1.6,0.85,1.48,TRUE,2.35
4,0,FALSE,0.85,2.16,0.8,1.57,FALSE,0.65
4,1,FALSE,1,1.81,0.8,1.59,TRUE,1.89
4,2,FALSE,0.75,2.15,0.8,1.62,FALSE,0.92
4,3,TRUE,0.8,1.64,0.9,1.6,TRUE,0.88
4,4,TRUE,0.8,1.76,0.6,1.72,TRUE,1.12
4,5,TRUE,0.8,1.56,0.7,1.54,FALSE,7.65
