blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.6,0.65,0.55,0.67,FALSE,2.09
0,1,FALSE,0.7,0.92,0.6,1.27,TRUE,1.6
0,2,TRUE,0.6,2.34,0.5,1.66,FALSE,1.66
0,3,FALSE,0.4,1.57,0.6,0.84,TRUE,1.1
0,4,FALSE,0.65,1.8,0.6,1.5,TRUE,1.18
0,5,TRUE,0.6,2.46,0.8,1.67,FALSE,5.68
1,0,FALSE,0.7,3.47,0.6,1.63,TRUE,0.97
1,1,TRUE,0.6,1.97,0.4,1.58,TRUE,0.95
1,2,TRUE,0.6,1.98,0.65,1.91,FALSE,3.09
1,3,TRUE,0.6,2.87,0.5,0.91,FALSE,0.96
1,4,TRUE,0.6,1.61,0.55,1.23,TRUE,0.83
1,5,TRUE,0.6,6.92,0.8,2.35,TRUE,3.17
2,0,TRUE,0.6,2.69,0.65,1.75,TRUE,0.82
2,1,FALSE,0.55,2.08,0.6,3.87,FALSE,1.12
2,2,FALSE,0.4,2.65,0.6,2.24,FALSE,2.67
2,3,FALSE,0.7,2.35,0.6,1.7,TRUE,0.75
2,4,TRUE,0.6,2.33,0.8,1.18,TRUE,2.23
2,5,TRUE,0.6,1.5,0.5,2.04,FALSE,1.9
3,0,TRUE,0.6,2.5,0.8,2.28,FALSE,3.17
3,1,FALSE,0.4,1.93,0.6,1.22,FALSE,2
3,2,FALSE,0.5,2.09,0.6,1.27,TRUE,4.99
3,3,FALSE,0.55,1.34,0.6,1.12,TRUE,0.85
3,4,TRUE,0.6,1.94,0.7,1.11,FALSE,0.86
3,5,FALSE,0.65,1.82,0.6,0.95,FALSE,0.65
4,0,FALSE,0.7,1.52,0.6,0.8,TRUE,0.86
4,1,FALSE,0.4,0.61,0.6,0.48,FALSE,2
4,2,TRUE,0.6,0.79,0.8,0.53,TRUE,2.19
4,3,TRUE,0.6,0.69,0.55,0.77,TRUE,0.96
4,4,TRUE,0.6,1.72,0.5,1.08,TRUE,0.94
4,5,FALSE,0.65,1.13,0.6,3.38,TRUE,2.71
