blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.8,9.37,0.75,3.52,FALSE,4.77
0,1,FALSE,1,2.47,0.8,2.33,TRUE,4.14
0,2,FALSE,0.7,1.04,0.8,2.18,FALSE,1.33
0,3,TRUE,0.8,1.53,0.85,2.48,FALSE,1.71
0,4,TRUE,0.8,2.59,0.9,2.72,FALSE,2.7
0,5,FALSE,0.6,3.15,0.8,2,TRUE,6.15
1,0,FALSE,0.85,2.92,0.8,2.09,TRUE,1.14
1,1,TRUE,0.8,2.66,0.9,1.97,TRUE,1.26
1,2,TRUE,0.8,2.28,0.75,2.25,TRUE,1.22
1,3,TRUE,0.8,5.37,1,1.78,TRUE,1.05
1,4,FALSE,0.6,2.18,0.8,1.58,TRUE,1.22
1,5,FALSE,0.7,1.28,0.8,1.67,FALSE,1.56
2,0,FALSE,0.9,2.2,0.8,1.4,TRUE,5.05
2,1,FALSE,0.85,2.38,0.8,1.04,FALSE,2.91
2,2,FALSE,0.7,2.03,0.8,0.88,TRUE,6.34
2,3,FALSE,0.75,1.46,0.8,1.54,FALSE,1.36
2,4,FALSE,1,1.44,0.8,1.36,TRUE,1.14
2,5,TRUE,0.8,2.08,0.6,2.13,FALSE,2.52
3,0,FALSE,0.6,1.25,0.8,0.93,FALSE,1.03
3,1,FALSE,0.85,0.76,0.8,1.54,FALSE,1.53
3,2,FALSE,0.9,1.53,0.8,0.85,TRUE,2.9
3,3,TRUE,0.8,1.55,1,0.8,TRUE,2
3,4,TRUE,0.8,1.33,0.7,2.43,FALSE,1.26
3,5,TRUE,0.8,1.56,0.75,0.68,TRUE,0.81
4,0,FALSE,0.7,1.3,0.8,0.67,FALSE,3.11
4,1,TRUE,0.8,0.86,0.9,0.76,TRUE,5.37
4,2,TRUE,0.8,2.89,0.85,1.29,FALSE,1.07
4,3,FALSE,0.6,1.72,0.8,1.83,FALSE,1.62
4,4,TRUE,0.8,2.25,1,0.88,FALSE,0.91
4,5,TRUE,0.8,2.91,0.75,0.88,TRUE,1.03
