blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.4,6.75,0.35,2,TRUE,1.38
0,1,TRUE,0.4,2.13,0.3,3.32,TRUE,1.17
0,2,FALSE,0.6,3.09,0.4,2.77,FALSE,2
0,3,TRUE,0.4,3.66,0.5,2.98,FALSE,5.18
0,4,TRUE,0.4,2.95,0.45,2.61,FALSE,1.6
0,5,TRUE,0.4,2.9,0.2,3.14,TRUE,3.32
1,0,TRUE,0.4,4.73,0.5,4.21,FALSE,1.14
1,1,TRUE,0.4,5.29,0.35,3.88,TRUE,1.47
1,2,TRUE,0.4,3.94,0.6,4.77,FALSE,1.05
1,3,FALSE,0.45,4.22,0.4,3.28,TRUE,1.41
1,4,FALSE,0.2,4.48,0.4,3.15,FALSE,1.42
1,5,FALSE,0.3,4.24,0.4,3.64,FALSE,1.54
2,0,FALSE,0.45,3.01,0.4,2.67,FALSE,1.01
2,1,TRUE,0.4,2.88,0.35,3.01,TRUE,1.08
2,2,FALSE,0.3,2.85,0.4,3.75,FALSE,1.19
2,3,FALSE,0.6,3.77,0.4,3.38,TRUE,0.97
2,4,FALSE,0.2,3.79,0.4,4.35,FALSE,2.63
2,5,FALSE,0.5,3.07,0.4,2.93,FALSE,1.35
3,0,FALSE,0.2,2.1,0.4,2.65,FALSE,0.89
3,1,TRUE,0.4,2.87,0.35,2.24,FALSE,0.91
3,2,TRUE,0.4,3.17,0.45,2.74,TRUE,0.97
3,3,TRUE,0.4,3.26,0.6,3.38,FALSE,3.21
3,4,TRUE,0.4,2.78,0.3,2.57,TRUE,6.01
3,5,FALSE,0.5,2.39,0.4,2.82,TRUE,1.65
4,0,FALSE,0.2,2.83,0.4,2.9,FALSE,1.06
4,1,FALSE,0.5,2.42,0.4,2.03,TRUE,2.26
4,2,TRUE,0.4,3.12,0.3,3.32,FALSE,2.08
4,3,TRUE,0.4,3.02,0.6,2.11,FALSE,2.27
4,4,FALSE,0.45,2.67,0.4,2.34,FALSE,4.31
4,5,TRUE,0.4,3.08,0.35,2.59,TRUE,2.16
