blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.2,0.7,0.4,0.9,FALSE,1.6
0,1,TRUE,0.4,0.84,0.6,0.77,FALSE,2.28
0,2,TRUE,0.4,0.71,0.45,0.82,FALSE,1.29
0,3,TRUE,0.4,0.94,0.35,0.99,TRUE,0.93
0,4,FALSE,0.3,0.72,0.4,0.83,TRUE,1.27
0,5,TRUE,0.4,0.8,0.5,0.98,FALSE,0.76
1,0,TRUE,0.4,0.67,0.45,0.91,FALSE,1.05
1,1,FALSE,0.2,0.76,0.4,0.56,FALSE,1.19
1,2,TRUE,0.4,1.06,0.5,0.97,FALSE,4.61
1,3,FALSE,0.6,0.7,0.4,0.92,FALSE,1.45
1,4,TRUE,0.4,0.88,0.3,0.87,FALSE,1.1
1,5,FALSE,0.35,0.76,0.4,1.07,FALSE,0.84
2,0,TRUE,0.4,0.64,0.5,0.66,FALSE,0.89
2,1,TRUE,0.4,0.78,0.3,0.78,TRUE,2.26
2,2,TRUE,0.4,0.52,0.45,0.7,FALSE,3.39
2,3,FALSE,0.2,0.63,0.4,1.06,FALSE,1.63
2,4,FALSE,0.6,0.67,0.4,0.88,TRUE,1.31
2,5,TRUE,0.4,0.68,0.35,1.05,FALSE,2.21
3,0,FALSE,0.3,0.84,0.4,0.69,FALSE,2.15
3,1,TRUE,0.4,0.64,0.6,0.69,FALSE,1.2
3,2,TRUE,0.4,0.69,0.35,0.66,FALSE,1.22
3,3,FALSE,0.5,0.8,0.4,0.67,FALSE,1.03
3,4,FALSE,0.2,0.69,0.4,0.74,FALSE,1.79
3,5,FALSE,0.45,0.62,0.4,0.77,FALSE,1.06
4,0,TRUE,0.4,1.01,0.6,0.75,FALSE,0.94
4,1,TRUE,0.4,0.58,0.5,0.48,FALSE,1.68
4,2,TRUE,0.4,0.5,0.35,0.51,TRUE,0.93
4,3,FALSE,0.45,0.59,0.4,0.95,TRUE,0.82
4,4,TRUE,0.4,0.68,0.2,0.94,TRUE,1.45
4,5,FALSE,0.3,0.57,0.4,0.82,FALSE,1.03
