blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.6,1.69,0.55,1.05,FALSE,36.33
0,1,FALSE,0.5,1.73,0.6,1.73,FALSE,1.35
0,2,TRUE,0.6,1.16,0.4,1.32,TRUE,1.14
0,3,FALSE,0.65,1.54,0.6,1.7,FALSE,2.94
0,4,TRUE,0.6,0.93,0.8,1.2,FALSE,1.47
0,5,FALSE,0.7,0.83,0.6,0.82,TRUE,1.49
1,0,TRUE,0.6,0.68,0.8,0.68,FALSE,3.59
1,1,TRUE,0.6,1.06,0.65,1.01,FALSE,0.98
1,2,FALSE,0.4,0.61,0.6,1.14,FALSE,0.97
1,3,TRUE,0.6,1.16,0.7,1.02,FALSE,1.08
1,4,TRUE,0.6,1.11,0.55,0.83,FALSE,0.91
1,5,FALSE,0.5,1.04,0.6,1.12,FALSE,0.84
2,0,TRUE,0.6,0.58,0.65,1.52,FALSE,1.02
2,1,FALSE,0.5,0.91,0.6,1.27,FALSE,1.07
2,2,FALSE,0.8,0.98,0.6,0.88,FALSE,1.61
2,3,TRUE,0.6,0.76,0.4,0.93,TRUE,0.85
2,4,FALSE,0.7,1.16,0.6,1.29,FALSE,1.55
2,5,FALSE,0.55,1.5,0.6,1.24,FALSE,1.47
3,0,TRUE,0.6,2.83,0.5,1.46,FALSE,3.81
3,1,FALSE,0.4,1.7,0.6,1.64,FALSE,1.23
3,2,FALSE,0.55,2.15,0.6,1.62,FALSE,0.89
3,3,FALSE,0.8,1.53,0.6,1.16,FALSE,0.8
3,4,TRUE,0.6,1.27,0.65,1.28,FALSE,0.79
3,5,TRUE,0.6,1.28,0.7,1.34,FALSE,2.59
4,0,FALSE,0.65,0.97,0.6,1.45,FALSE,1.62
4,1,FALSE,0.8,1.36,0.6,1.55,TRUE,1.13
4,2,FALSE,0.55,1.18,0.6,1.22,TRUE,0.93
4,3,FALSE,0.4,1.49,0.6,2,FALSE,0.92
4,4,FALSE,0.7,2.42,0.6,1.99,FALSE,0.88
4,5,TRUE,0.6,1.32,0.5,0.72,TRUE,0.94
