blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,TRUE,0.8,4.22,0.75,2.56,TRUE,2.41
0,1,FALSE,0.6,2.81,0.8,3.96,FALSE,4.27
0,2,FALSE,0.9,4.2,0.8,2.28,TRUE,1.01
0,3,TRUE,0.8,2.38,0.85,3.88,TRUE,3.16
0,4,TRUE,0.8,5.07,1,3.08,FALSE,1.17
0,5,TRUE,0.8,3.2,0.7,2.64,FALSE,4.21
1,0,FALSE,1,3.17,0.8,2.52,FALSE,2.01
1,1,FALSE,0.7,3.1,0.8,2.29,TRUE,3.29
1,2,FALSE,0.9,3.25,0.8,2.2,FALSE,0.88
1,3,TRUE,0.8,2.75,0.85,2.76,FALSE,1.18
1,4,TRUE,0.8,3.97,0.6,3.67,TRUE,5.15
1,5,FALSE,0.75,3.39,0.8,2.7,TRUE,8.27
2,0,TRUE,0.8,3.16,0.75,2.1,FALSE,0.74
2,1,FALSE,1,3.05,0.8,3.99,FALSE,13.4
2,2,FALSE,0.6,2.87,0.8,2.38,FALSE,0.88
2,3,FALSE,0.9,2.82,0.8,2.87,TRUE,2.05
2,4,TRUE,0.8,3.34,0.85,2.75,TRUE,1.79
2,5,FALSE,0.7,2.9,0.8,2.49,FALSE,0.79
3,0,TRUE,0.8,3.18,1,2.34,FALSE,1.62
3,1,TRUE,0.8,2.17,0.6,2.18,TRUE,6.14
3,2,FALSE,0.85,2.47,0.8,2.2,FALSE,1.04
3,3,TRUE,0.8,4.27,0.75,3.01,TRUE,1.14
3,4,TRUE,0.8,3.47,0.7,3.08,FALSE,2.35
3,5,TRUE,0.8,2.89,0.9,2.05,FALSE,2.06
4,0,FALSE,0.9,3.46,0.8,3.87,TRUE,1.66
4,1,FALSE,0.75,2.34,0.8,3.93,TRUE,5.43
4,2,FALSE,0.6,2.61,0.8,2.75,TRUE,1.79
4,3,TRUE,0.8,4.06,0.85,2.22,FALSE,1.12
4,4,TRUE,0.8,3.9,1,3.02,FALSE,2.43
4,5,FALSE,0.7,2.98,0.8,2.7,TRUE,1.56
