blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.65,4.19,0.6,2.02,TRUE,5.84
0,1,TRUE,0.6,1.61,0.5,1.26,FALSE,1.2
0,2,TRUE,0.6,1.52,0.55,1.86,FALSE,2.66
0,3,FALSE,0.8,1.83,0.6,1.47,FALSE,2.66
0,4,TRUE,0.6,1.73,0.4,1.45,TRUE,2.01
0,5,TRUE,0.6,1.79,0.7,1.87,FALSE,0.89
1,0,TRUE,0.6,1.92,0.65,1.6,TRUE,2.32
1,1,TRUE,0.6,1.63,0.55,2.16,TRUE,1.43
1,2,TRUE,0.6,1.75,0.8,1.19,FALSE,1.3
1,3,TRUE,0.6,2.16,0.4,1.18,TRUE,3.76
1,4,FALSE,0.7,1.37,0.6,2,FALSE,4.7
1,5,TRUE,0.6,1.44,0.5,1.54,TRUE,2.29
2,0,TRUE,0.6,1.79,0.65,1.44,TRUE,1.59
2,1,TRUE,0.6,1.43,0.5,1.1,TRUE,1.08
2,2,TRUE,0.6,1.49,0.4,1.11,TRUE,1
2,3,TRUE,0.6,1.49,0.7,1.79,FALSE,5
2,4,FALSE,0.55,1.42,0.6,1.03,FALSE,2.32
2,5,TRUE,0.6,1.08,0.8,0.95,FALSE,3.62
3,0,FALSE,0.65,1.58,0.6,1.74,TRUE,1.27
3,1,FALSE,0.5,1.35,0.6,1.19,TRUE,2.08
3,2,TRUE,0.6,1.44,0.8,1.57,FALSE,1.27
3,3,FALSE,0.4,1.61,0.6,1.27,FALSE,1.62
3,4,TRUE,0.6,1.82,0.7,1.06,FALSE,6.75
3,5,TRUE,0.6,1.53,0.55,1.03,TRUE,2.25
4,0,FALSE,0.65,1.46,0.6,1.08,FALSE,2.27
4,1,FALSE,0.7,1.59,0.6,1.35,TRUE,0.96
4,2,FALSE,0.55,1.33,0.6,1.28,FALSE,2.02
4,3,FALSE,0.5,1.47,0.6,1.07,FALSE,4.49
4,4,TRUE,0.6,1.68,0.8,1.68,TRUE,4.69
4,5,FALSE,0.4,1.94,0.6,2.05,FALSE,4.63
