blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.85,23.4,0.8,3.93,FALSE,11.1
0,1,TRUE,0.8,3.44,0.6,2.69,TRUE,1.84
0,2,FALSE,0.9,2.51,0.8,3.04,FALSE,1.82
0,3,FALSE,0.7,2.75,0.8,3.09,FALSE,1.43
0,4,TRUE,0.8,3.47,0.75,4.82,FALSE,1.51
0,5,FALSE,1,3.05,0.8,3.15,TRUE,1.38
1,0,FALSE,0.7,2.16,0.8,2.09,TRUE,3.86
1,1,FALSE,0.6,3.94,0.8,3.42,FALSE,1.45
1,2,TRUE,0.8,3.67,0.9,3.66,FALSE,2.69
1,3,FALSE,1,3,0.8,2.73,TRUE,1
1,4,FALSE,0.85,2.64,0.8,2.51,TRUE,1.76
1,5,TRUE,0.8,3.98,0.75,1.92,FALSE,1.86
2,0,TRUE,0.8,2.47,1,2.2,FALSE,0.9
2,1,FALSE,0.75,2.04,0.8,1.9,TRUE,1.7
2,2,FALSE,0.6,2.55,0.8,2.05,FALSE,1.3
2,3,TRUE,0.8,2.24,0.85,2.19,TRUE,1.79
2,4,FALSE,0.9,2.66,0.8,2.63,FALSE,1.12
2,5,FALSE,0.7,2.77,0.8,2.1,FALSE,0.94
3,0,TRUE,0.8,2.63,1,2.35,FALSE,1.05
3,1,TRUE,0.8,2.25,0.85,2.62,TRUE,2.36
3,2,TRUE,0.8,3.2,0.75,2.19,FALSE,1.15
3,3,TRUE,0.8,2.64,0.6,2.07,TRUE,1.04
3,4,FALSE,0.9,2.6,0.8,2.08,FALSE,1.29
3,5,TRUE,0.8,2.62,0.7,2.31,TRUE,4.61
4,0,TRUE,0.8,2.74,0.7,2.77,TRUE,2.58
4,1,FALSE,0.85,2.17,0.8,2.35,FALSE,1.2
4,2,FALSE,0.75,3.17,0.8,2.91,FALSE,0.99
4,3,FALSE,0.6,3.08,0.8,2.99,FALSE,0.94
4,4,TRUE,0.8,1.84,0.9,1.93,TRUE,1.11
4,5,TRUE,0.8,2.84,1,2.09,TRUE,0.92
