blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.65,1.67,0.6,1.6,TRUE,1.18
0,1,FALSE,0.55,1.72,0.6,1.73,FALSE,1.8
0,2,FALSE,0.4,2.13,0.6,2.14,FALSE,2.97
0,3,TRUE,0.6,3.68,0.5,2.03,FALSE,2.68
0,4,FALSE,0.8,2.39,0.6,2.13,TRUE,2.35
0,5,FALSE,0.7,1.87,0.6,1.4,FALSE,1.38
1,0,FALSE,0.65,1.58,0.6,1.79,TRUE,3.21
1,1,TRUE,0.6,2.55,0.55,1.98,TRUE,0.85
1,2,FALSE,0.8,2.08,0.6,2.14,TRUE,1.08
1,3,TRUE,0.6,1.79,0.7,2.3,FALSE,2.67
1,4,TRUE,0.6,2.02,0.4,2.05,TRUE,1.1
1,5,FALSE,0.5,1.8,0.6,2.13,FALSE,1.13
2,0,TRUE,0.6,2.42,0.5,2.02,TRUE,0.93
2,1,TRUE,0.6,1.84,0.55,1.83,FALSE,1.77
2,2,TRUE,0.6,1.87,0.7,2.11,FALSE,4.16
2,3,FALSE,0.65,1.92,0.6,1.65,FALSE,2.43
2,4,FALSE,0.4,1.34,0.6,1.95,FALSE,0.98
2,5,FALSE,0.8,1.96,0.6,2.58,TRUE,1.81
3,0,FALSE,0.7,1.91,0.6,1.6,TRUE,0.8
3,1,FALSE,0.65,2.4,0.6,1.9,TRUE,0.94
3,2,FALSE,0.4,1.6,0.6,1.88,FALSE,2.3
3,3,TRUE,0.6,1.96,0.55,1.75,FALSE,0.98
3,4,FALSE,0.5,1.67,0.6,2.11,TRUE,0.84
3,5,TRUE,0.6,1.8,0.8,2.31,FALSE,0.79
4,0,FALSE,0.4,2.33,0.6,2.21,FALSE,2.09
4,1,TRUE,0.6,2.53,0.8,2.06,TRUE,2.4
4,2,TRUE,0.6,1.81,0.65,2.01,FALSE,1.03
4,3,TRUE,0.6,1.93,0.55,2.17,TRUE,0.78
4,4,FALSE,0.5,2.15,0.6,2.75,FALSE,2.43
4,5,TRUE,0.6,2.05,0.7,1.65,TRUE,2.46
