blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.7,1.93,0.8,1.31,FALSE,2.08
0,1,TRUE,0.8,1.32,0.85,1.37,FALSE,2.05
0,2,TRUE,0.8,1.52,0.6,1.12,TRUE,2.72
0,3,FALSE,1,1.29,0.8,1.52,FALSE,8.37
0,4,FALSE,0.75,1.58,0.8,1.71,FALSE,2.47
0,5,FALSE,0.9,1.2,0.8,1.99,TRUE,1.33
1,0,FALSE,0.85,1.22,0.8,1.74,TRUE,1.68
1,1,FALSE,0.6,1.85,0.8,1.61,FALSE,2.18
1,2,TRUE,0.8,1.65,0.7,1.89,TRUE,2.33
1,3,TRUE,0.8,1.96,0.9,1.84,TRUE,3.04
1,4,TRUE,0.8,2.1,0.75,2.06,TRUE,2.13
1,5,TRUE,0.8,1.83,1,1.7,FALSE,1.48
2,0,FALSE,0.85,1.48,0.8,1.3,FALSE,2.91
2,1,TRUE,0.8,1.57,0.75,1.29,TRUE,1.05
2,2,TRUE,0.8,1.29,0.6,1.27,TRUE,1
2,3,FALSE,1,1.72,0.8,1.61,FALSE,2.64
2,4,TRUE,0.8,1.47,0.7,1.42,TRUE,4.89
2,5,TRUE,0.8,1.4,0.9,1.31,FALSE,2.3
3,0,FALSE,0.9,1.42,0.8,1.26,TRUE,1.37
3,1,TRUE,0.8,1.27,1,1.3,TRUE,1.69
3,2,FALSE,0.6,1.27,0.8,1.25,FALSE,1.6
3,3,FALSE,0.7,1.28,0.8,0.95,TRUE,8.27
3,4,TRUE,0.8,0.98,0.75,0.91,FALSE,1.54
3,5,TRUE,0.8,1.24,0.85,1.04,TRUE,1.73
4,0,TRUE,0.8,1.3,1,1.39,FALSE,1.34
4,1,TRUE,0.8,1.16,0.75,0.83,FALSE,1.43
4,2,TRUE,0.8,1.08,0.7,1.04,TRUE,3.53
4,3,FALSE,0.85,1.55,0.8,1.47,FALSE,4.38
4,4,FALSE,0.6,1.27,0.8,1.41,FALSE,5.39
4,5,TRUE,0.8,1.11,0.9,1.09,FALSE,7.2
