blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.75,7.53,0.8,4.01,FALSE,9.01
0,1,TRUE,0.8,5.96,1,2.62,TRUE,4.32
0,2,FALSE,0.9,3.34,0.8,3.13,TRUE,8.21
0,3,TRUE,0.8,3.7,0.6,2.51,TRUE,2.63
0,4,FALSE,0.85,3.58,0.8,2.79,FALSE,7.18
0,5,FALSE,0.7,3.86,0.8,2.54,FALSE,3.33
1,0,TRUE,0.8,2.24,0.75,2.67,TRUE,2.49
1,1,TRUE,0.8,3.13,1,2.7,TRUE,4.79
1,2,TRUE,0.8,2.56,0.7,2.48,TRUE,4.16
1,3,FALSE,0.6,2.85,0.8,2.25,TRUE,9.82
1,4,FALSE,0.9,3.31,0.8,2,TRUE,2.65
1,5,FALSE,0.85,2.55,0.8,1.94,TRUE,2.39
2,0,TRUE,0.8,2.09,0.7,1.88,TRUE,1.73
2,1,TRUE,0.8,1.96,0.75,1.86,FALSE,7.18
2,2,TRUE,0.8,2.43,1,1.91,TRUE,1.3
2,3,FALSE,0.9,2.07,0.8,1.59,TRUE,2.71
2,4,TRUE,0.8,1.97,0.6,1.63,FALSE,1.06
2,5,FALSE,0.85,2.15,0.8,1.78,TRUE,8.36
3,0,FALSE,0.7,3.64,0.8,2.42,FALSE,1.07
3,1,TRUE,0.8,1.62,0.6,1.43,TRUE,1.27
3,2,FALSE,1,2.29,0.8,1.63,TRUE,2.41
3,3,FALSE,0.85,2.68,0.8,2.2,TRUE,1.13
3,4,TRUE,0.8,1.79,0.75,1.73,FALSE,9.88
3,5,FALSE,0.9,2.1,0.8,1.82,FALSE,1.23
4,0,TRUE,0.8,2.59,0.75,1.77,TRUE,2.12
4,1,TRUE,0.8,1.69,1,2.05,TRUE,1.18
4,2,TRUE,0.8,1.67,0.6,1.55,TRUE,1.29
4,3,FALSE,0.9,1.3,0.8,1.7,FALSE,1.84
4,4,TRUE,0.8,2.21,0.7,1.96,TRUE,2.22
4,5,FALSE,0.85,1.97,0.8,1.93,TRUE,1.34
