blockNum,trialnum,refIsOne,Piston1MaxIntensity,TimeToComplete1,Piston2MaxIntensity,TimeToComplete2,Answer,TimeToAnswer
0,0,FALSE,0.55,1.82,0.6,1.03,TRUE,1.99
0,1,FALSE,0.7,2.08,0.6,1.09,TRUE,2.8
0,2,TRUE,0.6,1.72,0.8,1.32,FALSE,7.29
0,3,TRUE,0.6,2.33,0.65,2.76,FALSE,1.46
0,4,TRUE,0.6,2.07,0.4,1.37,TRUE,1.54
0,5,FALSE,0.5,1.45,0.6,1.28,FALSE,3.48
1,0,FALSE,0.4,1.85,0.6,1.75,TRUE,1.79
1,1,TRUE,0.6,1.28,0.7,1.07,FALSE,1.5
1,2,FALSE,0.5,1.05,0.6,0.84,FALSE,4.49
1,3,FALSE,0.65,1.82,0.6,0.77,FALSE,1.64
1,4,FALSE,0.55,0.95,0.6,1.33,FALSE,4.17
1,5,FALSE,0.8,1.63,0.6,0.99,TRUE,1.15
2,0,TRUE,0.6,1.54,0.8,1.15,FALSE,2.29
2,1,TRUE,0.6,1.32,0.5,1.23,TRUE,8.98
2,2,TRUE,0.6,2.41,0.65,1.3,FALSE,2.95
2,3,TRUE,0.6,1.25,0.7,0.73,TRUE,1.25
2,4,TRUE,0.6,0.87,0.55,1.4,TRUE,2.13
2,5,FALSE,0.4,1.59,0.6,1.61,FALSE,1.6
3,0,FALSE,0.8,1.56,0.6,1.05,TRUE,2.26
3,1,TRUE,0.6,1.48,0.7,1.37,TRUE,1.04
3,2,FALSE,0.55,1.1,0.6,2.11,TRUE,1.56
3,3,TRUE,0.6,1.3,0.65,1.34,FALSE,2.93
3,4,FALSE,0.5,1.5,0.6,1.59,FALSE,2.3
3,5,FALSE,0.4,1.39,0.6,1.18,FALSE,8.97
4,0,FALSE,0.4,2.45,0.6,1.58,FALSE,1.41
4,1,FALSE,0.5,1.53,0.6,1.26,FALSE,1.51
4,2,FALSE,0.8,0.87,0.6,1.33,TRUE,4.19
4,3,TRUE,0.6,1.88,0.7,1.58,TRUE,1.1
4,4,TRUE,0.6,2.66,0.65,1.96,FALSE,5.13
4,5,FALSE,0.55,2.7,0.6,2.4,TRUE,2.02
